id,occupancy_rate_reviews,occupancy_rate_calendar,is_review_recent_z_score,Predicted Discrepency,Calendar Weight,Review Weight,Occupancy Rate Final,Occupancy Confidence
29262039,0.3370887677,-0.066666667,0,0.4222144142,0.5777855858,1,0.2136467532,1.5777855858
29262635,0.6423326341,-0.222222222,3.3363449692,0.561849721,0.438150279,0,0,0.438150279
29269102,0.1784263886,-1,1.3604928131,1.2411159347,0,0.8197535934,0.1784263886,0.8197535934
29271438,0.1848695309,0,0.358110883,0.2191339264,0.7808660736,1,0.103808778,1.7808660736
29275537,0.1365459637,0,6.1335523614,0.1625434283,0.8374565717,0,0,0.8374565717
29277979,0.3298402326,0.0528483185,2.1838193018,0.3369277835,0.6630722165,0.4080903491,0.1583763966,1.0711625656
29278083,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
29278439,0.2603403413,0.0311141615,2.4147843943,0.3044898381,0.6955101619,0.2926078029,0.0989940819,0.9881179648
29280869,0.2460793827,0,1.3371663244,0.1625434283,0.8374565717,0.8314168378,0.1225944047,1.6688734095
29281115,0.3894392989,-0.4,0,0.7269122816,0.2730877184,1,0.3059013871,1.2730877184
29281407,0.1317136069,-0.8,1.0171663244,1.1091038838,0,0.9914168378,0.1317136069,0.9914168378
29283634,0.1172165368,0,1.3388090349,0.1625434283,0.8374565717,0.8305954825,0.0583671988,1.6680520543
29286653,0.3910500845,-0.2,0,0.4576043441,0.5423956559,1,0.2535342232,1.5423956559
29287113,0.1220488935,0,4.6544558522,0.1625434283,0.8374565717,0,0,0.8374565717
29287515,,0,999,0.2801204327,0.7198795673,0,0,0.7198795673
29289507,0.3459480884,0,1.0151950719,0.3148474348,0.6851525652,0.9924024641,0.2046548276,1.6775550293
29293564,0.6190054764,0.7785403798,0.2825462012,0.4987297432,0.5012702568,1,0.6722737681,1.5012702568
29294153,0.4928233357,0.7785403798,0.946201232,0.5155705763,0.4844294237,1,0.5860643755,1.4844294237
29295665,0.1051356449,0,0.9889117043,0.1625434283,0.8374565717,1,0.0572180298,1.8374565717
29298335,0.1727886391,0,7.0413141684,0.1625434283,0.8374565717,0,0,0.8374565717
29299404,0.1792317814,0,1.4074743326,0.2175024746,0.7824975254,0.7962628337,0.0903972571,1.5787603591
29299470,0.1993666011,0,4.1724845996,0.2306919488,0.7693080512,0,0,0.7693080512
29301424,0.3370183564,0,0.6097741273,0.1625434283,0.8374565717,1,0.1834156854,1.8374565717
29301889,0.127686643,-1,0.8614373717,1.2072019246,0,1,0.127686643,1
29302018,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29303036,0.127686643,-0.8,3.3833264887,1.1111451539,0,0,,0
29303639,0.1148003584,0,1.0480492813,0.1625434283,0.8374565717,0.9759753593,0.0617846852,1.8134319311
29304334,0.3080946274,-1,1.9797946612,1.2411159347,0,0.5101026694,0.3080946274,0.5101026694
29304787,0.3024568779,1,13.572073922,0.6770830398,0.3229169602,0,1,0.3229169602
29305952,0.4127956897,-0.222222222,0.7727310062,0.562475768,0.437524232,1,0.2871573783,1.437524232
29306127,0.2654088096,0,0.3433264887,0.3274469541,0.6725530459,1,0.1586848383,1.6725530459
29306602,0.2315823126,0,10.753839836,0.1625434283,0.8374565717,0,0,0.8374565717
29307957,0.1711778535,0,3.7177823409,0.1625434283,0.8374565717,0,0,0.8374565717
29308138,,0.3333333333,999,0.1694296787,0.8305703213,0,0.3333333333,0.8305703213
29308309,0.176815603,-0.444444444,1.3335523614,0.7911977328,0.2088022672,0.8332238193,0.1413851092,1.0420260865
29308621,,-0.022222222,999,0.3653524894,0.6346475106,0,0,0.6346475106
29309886,,-0.8,999,1.110873958,0,0,,0
29312347,0.283127451,0.0666666667,0.6830390144,0.2701096897,0.7298903103,1,0.1917964411,1.7298903103
29312926,0.1027194666,0,0.984312115,0.1625434283,0.8374565717,1,0.0559030718,1.8374565717
29313128,0.1027194666,1,0.9383162218,0.6664458414,0.3335541586,1,0.3271510365,1.3335541586
29313881,0.1317136069,0,2.514661191,0.1625434283,0.8374565717,0.2426694045,0.0295917914,1.0801259763
29314737,0.165540104,0,3.881724846,0.1625434283,0.8374565717,0,0,0.8374565717
29316421,0.1437944987,1,5.2021355236,0.6655092163,0.3344907837,0,1,0.3344907837
29317721,0.2493009539,0,4.5949897331,0.1625434283,0.8374565717,0,0,0.8374565717
29320258,0.135252774,-0.488888889,0.466201232,0.7622404337,0.2377595663,1,0.109272251,1.2377595663
29320834,0.1083572161,0,1.9732238193,0.1625434283,0.8374565717,0.5133880903,0.041181126,1.3508446621
29325083,,1,999,0.7013178964,0.2986821036,0,1,0.2986821036
29327591,,0.6888888889,999,0.4239862771,0.5760137229,0,0.6888888889,0.5760137229
29329429,0.1421837132,-0.577777778,1.3614784394,0.7996232196,0.2003767804,0.8192607803,0.1142421036,1.0196375607
29331191,,1,999,0.6716650293,0.3283349707,0,1,0.3283349707
29331258,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29331513,0.1333243925,1,2.2472279261,0.6907318131,0.3092681869,0.376386037,0.5242432908,0.6856542239
29331741,0.1478214627,0,2.525174538,0.2204974217,0.7795025783,0.237412731,0.034510934,1.0169153093
29332188,,0,999,0.2632221295,0.7367778705,0,0,0.7367778705
29332195,0.3789691927,-0.4,1.1498973306,0.727243843,0.272756157,0.9250513347,0.292673038,1.1978074917
29332969,0.1840641381,-0.8,1.4902669405,1.1111451539,0,0.7548665298,0.1840641381,0.7548665298
29333330,0.1953396371,0,7.4151950719,0.1625434283,0.8374565717,0,0,0.8374565717
29333400,0.2509117395,0,8.2832032854,0.1625434283,0.8374565717,0,0,0.8374565717
29334325,0.1325189997,0,4.7848870637,0.1625434283,0.8374565717,0,0,0.8374565717
29334470,0.2001719939,0,1.850349076,0.1625434283,0.8374565717,0.574825462,0.0814737822,1.4122820338
29336346,0.1977558155,-0.155555556,2.9979466119,0.464837774,0.535162226,0.001026694,0.0003786627,0.53618892
29336922,0.1639293184,0,11.071211499,0.1625434283,0.8374565717,0,0,0.8374565717
29337184,0.1220488935,0,1.5480903491,0.3199675482,0.6800324518,0.7259548255,0.063017628,1.4059872772
29337285,0.9209985386,-0.4,1.0082956879,0.7208904836,0.2791095164,0.9958521561,0.7193772175,1.2749616724
29338253,,-0.133333333,999,0.484488879,0.515511121,0,0,0.515511121
29338399,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29338559,0.1735940319,0.2,3.8390143737,0.1973328324,0.8026671676,0,0.2,0.8026671676
29338715,0.2082259217,-0.8,1.4055030801,1.0748788511,0,0.79724846,0.2082259217,0.79724846
29338760,0.239780019,0,0.9429158111,0.337755938,0.662244062,1,0.14425079,1.662244062
29338771,0.1574861761,0,1.5277207392,0.1625434283,0.8374565717,0.7361396304,0.0736731668,1.5735962021
29338819,0.2589656673,-0.866666667,2.8395893224,1.1343981346,0,0.0802053388,0.2589656673,0.0802053388
29339032,0.2219175991,0,2.0878850103,0.1625434283,0.8374565717,0.4560574949,0.0782420439,1.2935140666
29339219,0.1091626089,0.8453900709,1.9466119097,0.5480454534,0.4519545466,0.5266940452,0.4491634545,0.9786485918
29339310,0.2017827794,-1,1.7938398357,1.2663758615,0,0.6030800821,0.2017827794,0.6030800821
29340021,0.4538707219,0.5333333333,2.765338809,0.248466074,0.751533926,0.1173305955,0.5226027818,0.8688645214
29340028,0.1196327151,0,0.9751129363,0.1625434283,0.8374565717,1,0.0651077783,1.8374565717
29341918,0.2629926313,-0.8,5.0759753593,1.0802416755,0,0,,0
29344882,0.4216550104,1,2.2508418891,0.653956136,0.346043864,0.3745790554,0.6993768668,0.7206229195
29351570,0.1421837132,1,0.7727310062,0.6450688603,0.3549311397,1,0.3668930755,1.3549311397
29356635,0.180842567,0,0.3416837782,0.1625434283,0.8374565717,1,0.0984200496,1.8374565717
29356679,0.1711778535,0,1.269486653,0.3199675482,0.6800324518,0.8652566735,0.0958479405,1.5452891253
29357103,0.1220488935,-0.222222222,2.3119507187,0.5506711746,0.4493288254,0.3440246407,0.0529244889,0.793353466
29358057,0.1840641381,0,4.8256262834,0.1625434283,0.8374565717,0,0,0.8374565717
29359092,0.5472962852,0,4.4077207392,0.3051802618,0.6948197382,0,0,0.6948197382
29359223,0.1123494166,0,0.9314168378,0.1625434283,0.8374565717,1,0.0611439847,1.8374565717
29359403,0.2766843087,0.3033630748,3.0038603696,0.1450150254,0.8549849746,0,0.3033630748,0.8549849746
29359499,0.1220488935,0,2.7295277207,0.3179339352,0.6820660648,0.1352361396,0.0201950039,0.8173022044
29360292,0.1929234588,-1,3.9487474333,1.24148716,0,0,,0
29362785,0.1631239256,0,1.7780698152,0.2740200505,0.7259799495,0.6109650924,0.0745453412,1.3369450419
29364445,0.1566807833,-0.8,2.6013963039,1.0802416755,0,0.199301848,0.1566807833,0.199301848
29365401,0.2356092765,-1,0,1.2637177073,0,1,0.2356092765,1
29367125,0.3596397658,0,4.4983983573,0.3188527152,0.6811472848,0,0,0.6811472848
29367388,0.1816479598,-0.8,6.7613963039,1.0221984133,0,0,,0
29380907,0.2339984909,-0.155555556,2.1223819302,0.5245583192,0.4754416808,0.4388090349,0.1123112623,0.9142507157
29381358,,-0.133333333,999,0.4371351927,0.5628648073,0,0,0.5628648073
29381786,0.2203068135,0,3.3176180698,0.3061448173,0.6938551827,0,0,0.6938551827
29383018,0.3193701264,0,8.5236960986,0.3047458762,0.6952541238,0,0,0.6952541238
29383019,2.4786199271,0.9787234043,10.74201232,0.6712003847,0.3287996153,0,0.9787234043,0.3287996153
29383020,1.9614067465,0.9787234043,12.977741273,0.637925416,0.362074584,0,0.9787234043,0.362074584
29383021,2.0180359268,1,5.5766735113,0.6713212856,0.3286787144,0,1,0.3286787144
29383233,0.1059410377,-0.8,0.9468583162,1.0806946035,0,1,0.1059410377,1
29384404,0.6740367129,1,0.9718275154,0.6774165383,0.3225834617,1,0.7535404785,1.3225834617
29384451,0.1325189997,0,6.3172073922,0.2664995527,0.7335004473,0,0,0.7335004473
29384622,0.4007147979,0,0.3715811088,0.1625434283,0.8374565717,1,0.2180812347,1.8374565717
29385308,0.1486268555,0,4.4786858316,0.281887045,0.718112955,0,0,0.718112955
29388803,0.6004522092,0.4966369252,2.8747433265,0.218429346,0.781570654,0.0626283368,0.5043386385,0.8441989908
29388858,0.7495422867,0,1.0763039014,0.2485786876,0.7514213124,0.9618480493,0.4208011901,1.7132693617
29390506,0.127686643,0,4.8315400411,0.1625434283,0.8374565717,0,0,0.8374565717
29391531,,-1,999,1.24148716,0,0,,0
29391852,0.2372200621,0,2.3438193018,0.3244906191,0.6755093809,0.3280903491,0.0775504523,1.00359973
29392426,0.1027194666,-0.133333333,0.9222176591,0.484488879,0.515511121,1,0.0677787613,1.515511121
29393371,0.3064838418,0,8.5420944559,0.3199675482,0.6800324518,0,0,0.6800324518
29393457,0.1695670679,-0.466666667,1.18275154,0.8109178542,0.1890821458,0.90862423,0.1403587972,1.0977063758
29393659,0.3362833749,0.8647601617,3.8055030801,0.5373494077,0.4626505923,0,0.8647601617,0.4626505923
29393808,0.1856749237,0,10.733470226,0.1625434283,0.8374565717,0,0,0.8374565717
29394407,0.3838015494,0,0.4678439425,0.3205856113,0.6794143887,1,0.2285329648,1.6794143887
29401472,0.3024568779,0,3.5186858316,0.1987581629,0.8012418371,0,0,0.8012418371
29408535,0.1942729642,1,0.3942505133,0.685263961,0.314736039,1,0.3871568042,1.314736039
29409313,0.1454052843,0,0.8082135524,0.2678357796,0.7321642204,1,0.0839442835,1.7321642204
29409370,0.1663454968,-0.8,5.1988501027,1.0255815335,0,0,,0
29410763,,0.9787234043,999,0.7081634844,0.2918365156,0,0.9787234043,0.2918365156
29411009,0.1019140738,-0.54108137,0.9166324435,0.8887742233,0.1112257767,1,0.0917132017,1.1112257767
29411179,0.1510430338,1,0.2641478439,0.6667979841,0.3332020159,1,0.3632195601,1.3332020159
29411649,0.11238418,0,2.8152772074,0.1625434283,0.8374565717,0.0923613963,0.0111634321,0.9298179681
29412276,0.3000406995,1,4.8019712526,0.6728093064,0.3271906936,0,1,0.3271906936
29412375,0.1027194666,-0.133333333,1.0073100616,0.4371351927,0.5628648073,0.9963449692,0.0656383928,1.5592097765
29414633,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29415546,0.1888964948,-0.8,1.5356057495,1.0806946035,0,0.7321971253,0.1888964948,0.7321971253
29416216,0.4434006157,0,3.5318275154,0.3061448173,0.6938551827,0,0,0.6938551827
29416543,0.1019140738,0,0.9087474333,0.1625434283,0.8374565717,1,0.0554647524,1.8374565717
29416693,0.2476021905,0,0.9921971253,0.1625434283,0.8374565717,1,0.1347526763,1.8374565717
29416986,0.1075518233,0,1.8963449692,0.1625434283,0.8374565717,0.5518275154,0.0427198843,1.3892840871
29417325,0.4007147979,-0.666666667,5.2021355236,0.9906571388,0.0093428612,0,0,0.0093428612
29419330,0.3789691927,-0.622222222,1.2648870637,0.8620577684,0.1379422316,0.8675564682,0.3269792138,1.0054986997
29422092,0.1131895728,0,1.2287474333,0.1625434283,0.8374565717,0.8856262834,0.0581769242,1.7230828551
29422942,0.5537394275,-0.4,0,0.732712523,0.267287477,1,0.4369485516,1.267287477
29425269,0.5070266459,0,8.6958521561,0.1625434283,0.8374565717,0,0,0.8374565717
29429036,0.1365459637,0,1.1429979466,0.3191699709,0.6808300291,0.9285010267,0.0787799794,1.6093310558
29431457,0.2969324988,0.3548844658,1.2773716632,0.1179803706,0.8820196294,0.8613141684,0.3262526281,1.7433337978
29431738,0.154264605,0,2.5192607803,0.2870875597,0.7129124403,0.2403696099,0.0388977459,0.9532820502
29431974,0.1139949656,0,0.2897741273,0.1625434283,0.8374565717,1,0.0620395428,1.8374565717
29432994,0.1027194666,0,1.0372073922,0.1625434283,0.8374565717,0.9813963039,0.0554242216,1.8188528756
29434244,0.1937288516,-1,2.6020533881,1.2570085037,0,0.198973306,0.1937288516,0.198973306
29434293,0.2782950942,0,2.5133470226,0.3251318633,0.6748681367,0.2433264887,0.073749689,0.9181946254
29435698,0.1832587453,0,10.651663244,0.1625434283,0.8374565717,0,0,0.8374565717
29439494,0.1188273223,1,2.4926488706,0.6493704328,0.3506295672,0.2536755647,0.6301008137,0.6043051319
29440688,0.510248217,-0.644444444,1.1797946612,0.9435104239,0.0564895761,0.9101026694,0.4804282949,0.9665922455
29445977,0.1193966035,0,0.8821355236,0.3300737542,0.6699262458,1,0.0714981298,1.6699262458
29449537,0.5352153934,0,7.5065297741,0.1625434283,0.8374565717,0,0,0.8374565717
29450310,0.1131895728,0,1.5441478439,0.1625434283,0.8374565717,0.727926078,0.052634825,1.5653826498
29450700,0.1727886391,-0.4,3.7368377823,0.7394842876,0.2605157124,0,0,0.2605157124
29452507,0.1075518233,0,1.8963449692,0.1625434283,0.8374565717,0.5518275154,0.0427198843,1.3892840871
29452654,0.5079244505,-1,0.970513347,1.2411159347,0,1,0.5079244505,1
29453203,0.1977558155,0,1.6427104723,0.2409416726,0.7590583274,0.6786447639,0.0933474718,1.4377030912
29453268,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29453598,0.2654088096,-0.222222222,5.4245585216,0.5699609284,0.4300390716,0,0,0.4300390716
29453700,0.8325984179,0.7785403798,0.9199178645,0.460820829,0.539179171,1,0.8136617218,1.539179171
29455045,0.5041491718,0,1.7255030801,0.1625434283,0.8374565717,0.63724846,0.2178525715,1.4747050317
29455145,0.1284920358,-0.777777778,0.6022176591,1.0427183997,0,1,0.1284920358,1
29455559,0.1059410377,0,0.9793839836,0.1625434283,0.8374565717,1,0.0576563492,1.8374565717
29455932,0.1325189997,0,5.5365913758,0.1625434283,0.8374565717,0,0,0.8374565717
29457275,0.7864979431,-0.333333333,4.7809445585,0.7003824769,0.2996175231,0,0,0.2996175231
29457680,0.2549387034,0.8222222222,3.0265297741,0.5317306254,0.4682693746,0,0.8222222222,0.4682693746
29457851,0.1131895728,0,1.419301848,0.1625434283,0.8374565717,0.790349076,0.054956975,1.6278056477
29459091,0.2493009539,0,6.9545790554,0.3052078391,0.6947921609,0,0,0.6947921609
29459784,0.3668883009,-0.666666667,2.6414784394,0.9562037891,0.0437962109,0.1792607803,0.294851476,0.2230569912
29459977,0.165540104,0,2.1782340862,0.3358895451,0.6641104549,0.4108829569,0.0632725807,1.0749934118
29460026,0.2807112726,0.7777777778,1.7977823409,0.4841738958,0.5158261042,0.6011088296,0.5102679559,1.1169349338
29460203,0.2863490221,0.9333333333,2.0073921971,0.6229571077,0.3770428923,0.4963039014,0.565666285,0.8733467938
29461552,0.24527399,0,2.1762628337,0.3199675482,0.6800324518,0.4118685832,0.0925181381,1.0919010349
29461747,0.1462106771,0,4.0482956879,0.1625434283,0.8374565717,0,0,0.8374565717
29463258,0.142989106,0,0.730349076,0.2634736258,0.7365263742,1,0.0823420295,1.7365263742
29463847,0.127686643,0.6753603294,1.3857905544,0.4851744257,0.5148255743,0.8071047228,0.3409780857,1.3219302971
29464105,0.552128642,0,7.6106776181,0.1625434283,0.8374565717,0,0,0.8374565717
29464708,0.1148003584,0,0.8745790554,0.1625434283,0.8374565717,1,0.0624778621,1.8374565717
29472696,0.1478214627,0,0.84862423,0.3199675482,0.6800324518,1,0.0879872663,1.6800324518
29473324,0.1244650718,0,1.7649281314,0.1625434283,0.8374565717,0.6175359343,0.0528261514,1.454992506
29478604,0.5456772374,0.7785403798,0.5834907598,0.4792913211,0.5207086789,1,0.6254123378,1.5207086789
29479603,0.1462106771,0,1.2425462012,0.1625434283,0.8374565717,0.8787268994,0.0748633565,1.7161834711
29480988,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29481874,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
29482218,0.1534592122,0.1555555556,1.4258726899,0.2116152988,0.7883847012,0.787063655,0.1545082628,1.5754483563
29484503,0.1131895728,0,2.667761807,0.1625434283,0.8374565717,0.1661190965,0.018735956,1.0035756683
29485421,0.1131895728,0,2.6546201232,0.1625434283,0.8374565717,0.1726899384,0.0193503617,1.0101465101
29486604,0.1260758574,0,0.4612731006,0.1625434283,0.8374565717,1,0.0686143332,1.8374565717
29486682,0.1236596791,1,1.7780698152,0.6770830398,0.3229169602,0.6109650924,0.4266799071,0.9338820526
29487347,0.4401790445,0,2.379301848,0.3270076565,0.6729923435,0.310349076,0.1389234268,0.9833414195
29488512,0.1671508896,0,1.2004928131,0.1625434283,0.8374565717,0.8997535934,0.0865724922,1.7372101652
29489295,0.2339984909,0,3.2952772074,0.2770674842,0.7229325158,0,0,0.7229325158
29489407,0.5343514013,0.2,1.0970020534,0.1973328324,0.8026671676,0.9514989733,0.3813596829,1.7541661409
29489824,0.1743994247,0,1.419301848,0.2961851492,0.7038148508,0.790349076,0.0922498674,1.4941639268
29489893,1.0877148456,-0.355555556,1.2123203285,0.6745688121,0.3254311879,0.8938398357,0.797396838,1.2192710237
29490579,0.3612505513,-0.222222222,0.4310472279,0.549571677,0.450428323,1,0.2490647387,1.450428323
29491140,0.9890887018,0,1.2234907598,0.2936459522,0.7063540478,0.8882546201,0.5509581296,1.5946086679
29491851,0.1083572161,0,1.8904312115,0.1625434283,0.8374565717,0.5547843943,0.0431785115,1.392240966
29492316,0.1880911021,0,13.736344969,0.1625434283,0.8374565717,0,0,0.8374565717
29492557,0.1131895728,0,0.5650924025,0.2468220797,0.7531779203,1,0.0645625133,1.7531779203
29493590,0.1075518233,-0.488888889,1.7340451745,0.7616686958,0.2383313042,0.6329774127,0.0781328977,0.8713087169
29495273,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29495710,0.2041989578,0,2.1848049281,0.3199675482,0.6800324518,0.4075975359,0.0765250986,1.0876299877
29495933,0.4224604032,-0.6,0.796386037,0.8608783192,0.1391216808,1,0.370865036,1.1391216808
29496193,0.2323877054,0,3.2565092402,0.3437115682,0.6562884318,0,0,0.6562884318
29504717,0.3235151855,0,1.0224229979,0.1625434283,0.8374565717,0.988788501,0.1751616473,1.8262450728
29506320,0.1341297853,0,6.1509650924,0.1625434283,0.8374565717,0,0,0.8374565717
29508725,0.4772271127,-0.333333333,1.0855030801,0.6489282026,0.3510717974,0.95724846,0.3491690327,1.3083202574
29509608,0.2654088096,-1,2.8839425051,1.2668846044,0,0.0580287474,0.2654088096,0.0580287474
29509877,0.256549489,0.7333333333,1.1709240246,0.4239020445,0.5760979555,0.9145379877,0.440815942,1.4906359432
29511701,0.1599023545,0,2.7420123203,0.1625434283,0.8374565717,0.1289938398,0.0213424491,0.9664504116
29512260,0.2444685972,0.2444444444,2.2846817248,0.1720334158,0.8279665842,0.3576591376,0.2444517304,1.1856257217
29513074,0.214669064,-0.555555556,3.5016016427,0.8291144027,0.1708855973,0,0,0.1708855973
29513249,0.1019140738,0,0.9383162218,0.2621818301,0.7378181699,1,0.058644843,1.7378181699
29513311,0.5658203193,-0.222222222,0,0.5660695281,0.4339304719,1,0.3945939712,1.4339304719
29513616,0.24527399,1,0.6649691992,0.6639640901,0.3360359099,1,0.4351005055,1.3360359099
29513629,0.1325189997,0,0.5782340862,0.1625434283,0.8374565717,1,0.0721208881,1.8374565717
29514542,0.2823220582,0.4666666667,3.4759753593,0.2065137585,0.7934862415,0,0.4666666667,0.7934862415
29514909,0.4957511468,-0.266666667,3.7404517454,0.5974608258,0.4025391742,0,0,0.4025391742
29515558,0.2895705933,-0.533333333,3.140862423,0.816343506,0.183656494,0,0,0.183656494
29515670,0.1027194666,0.315259666,0.970513347,0.1668267497,0.8331732503,1,0.1993185244,1.8331732503
29515916,0.1566807833,0,1.0211088296,0.186655666,0.813344334,0.9894455852,0.0859928868,1.8027899192
29516095,0.3886339061,-0.133333333,0.3567967146,0.3856562965,0.6143437035,1,0.2407380196,1.6143437035
29516374,0.4208496176,-1,0.5282956879,1.2671185682,0,1,0.4208496176,1
29516678,0.1953396371,-0.133333333,1.5632032854,0.446532977,0.553467023,0.7183983573,0.1103353205,1.2718653803
29517411,0.1172165368,0,3.6386036961,0.1625434283,0.8374565717,0,0,0.8374565717
29517540,0.5295776439,0.3342789598,3.8813963039,0.1701751307,0.8298248693,0,0.3342789598,0.8298248693
29517676,0.3556128018,0,1.0546201232,0.2524713695,0.7475286305,0.9726899384,0.2010796771,1.7202185689
29517788,0.1897018876,0,5.8562628337,0.1625434283,0.8374565717,0,0,0.8374565717
29518083,0.4893080045,0,4.48,0.3062212533,0.6937787467,0,0,0.6937787467
29519083,0.1743994247,0,1.3246817248,0.1625434283,0.8374565717,0.8376591376,0.0872102571,1.6751157093
29519146,0.1075518233,0,0.1836550308,0.1625434283,0.8374565717,1,0.0585329879,1.8374565717
29520126,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29521683,0.2815166654,-0.488888889,0.8275975359,0.8179558325,0.1820441675,1,0.2381608684,1.1820441675
29522531,0.1752048175,0.2214596202,3.8879671458,0.1498598784,0.8501401216,0,0.2214596202,0.8501401216
29528574,0.2138636712,0,14.05338809,0.1625434283,0.8374565717,0,0,0.8374565717
29531069,0.1534592122,-1,0.8739219713,1.2718996424,0,1,0.1534592122,1
29533923,0.6640782394,-0.6,0.6938809035,0.9324657021,0.0675342979,1,0.6220673572,1.0675342979
29534664,0.1148003584,0.6966369252,0.3975359343,0.5196939287,0.4803060713,1,0.3035853948,1.4803060713
29535295,0.6362839259,0.0480439259,2.7124435318,0.290252304,0.709747696,0.1437782341,0.1471341883,0.8535259301
29540687,,1,999,0.6685497124,0.3314502876,0,1,0.3314502876
29541214,0.2315823126,0,2.2495277207,0.3199675482,0.6800324518,0.3752361396,0.0823468581,1.0552685914
29542012,,0,999,0.3199675482,0.6800324518,0,0,0.6800324518
29542612,0.2130582785,0,4.7783162218,0.1625434283,0.8374565717,0,0,0.8374565717
29543433,0.1856749237,-0.022222222,1.4455852156,0.3505929331,0.6494070669,0.7772073922,0.1011541151,1.4266144591
29543716,0.2549387034,0.7071608328,1.4166735113,0.3525257629,0.6474742371,0.7916632444,0.4583954141,1.4391374814
29544456,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29544793,0.3000406995,0.6666666667,1.241889117,0.3685545477,0.6314454523,0.8790554415,0.4533039651,1.5105008937
29546132,0.11238418,0,0.1061190965,0.2391847084,0.7608152916,1,0.0638250818,1.7608152916
29546328,0.2506504593,-0.021276596,2.2091170431,0.329512465,0.670487535,0.3954414784,0.0929870441,1.0659290134
29546402,,-0.8,999,1.1111451539,0,0,,0
29546751,0.2195014208,-0.022222222,3.0462422998,0.3792315834,0.6207684166,0,0,0.6207684166
29549451,0.2871544149,0.7215282544,1.2405749487,0.413636104,0.586363896,0.8797125257,0.4608841967,1.4660764216
29549783,0.5843443535,-0.088888889,0,0.403669225,0.596330775,1,0.3660546815,1.596330775
29550259,0.5432693213,0,0,0.3378409747,0.6621590253,1,0.3268455743,1.6621590253
29558285,0.5029996819,0,2.6493634497,0.3455636504,0.6544363496,0.1753182752,0.1062784515,0.8297546247
29560068,,0,999,0.3068662803,0.6931337197,0,0,0.6931337197
29560863,0.1027194666,0,0.9383162218,0.1625434283,0.8374565717,1,0.0559030718,1.8374565717
29561222,0.5980360308,-0.622222222,2.2478850103,0.9208615827,0.0791384173,0.3760574949,0.4940640405,0.4551959122
29562532,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29564687,0.1019140738,-0.8,0.9304312115,1.0806946035,0,1,0.1019140738,1
29565064,,0.3777777778,999,0.1762576264,0.8237423736,0,0.3777777778,0.8237423736
29566272,0.1196327151,0,1.3706776181,0.3304924099,0.6695075901,0.814661191,0.0656664737,1.4841687811
29567252,,0,999,0.1625434283,0.8374565717,0,0,0.8374565717
29567482,0.2025881722,0,2.3241067762,0.3196687533,0.6803312467,0.3379466119,0.0672350733,1.0182778586
29570523,0.2935975572,-0.133333333,0.8016427105,0.4473200349,0.5526799651,1,0.1890908389,1.5526799651
29570887,0.4327085721,-0.466666667,0.9550718686,0.7716129212,0.2283870788,1,0.3522575087,1.2283870788
29572267,0.6174075325,0.7975291695,1.2432032854,0.5018269463,0.4981730537,0.8783983573,0.6825924878,1.376571411
29573034,0.4264873671,0.5342789598,0.6718685832,0.2325637165,0.7674362835,1,0.4732914189,1.7674362835
29575293,0.5827335679,-0.666666667,1.5848870637,0.9721289601,0.0278710399,0.7075564682,0.5606492831,0.7354275081
29582742,0.1292974286,0,1.5638603696,0.1625434283,0.8374565717,0.7180698152,0.059686921,1.5555263869
29583389,0.3676936936,0,12.584476386,0.1625434283,0.8374565717,0,0,0.8374565717
29584099,0.1349351781,-0.612399908,0.9882546201,0.949525802,0.050474198,1,0.1284516824,1.050474198
29584789,0.2212911179,0,1.1873511294,0.2661448129,0.7338551871,0.9063244353,0.1222802337,1.6401796224
29584983,0.1284920358,0,3.3057905544,0.1625434283,0.8374565717,0,0,0.8374565717
29585263,0.1421837132,-0.622222222,0.699137577,0.9206779748,0.0793220252,1,0.131734283,1.0793220252
29585551,0.2613818457,-1,2.8149486653,1.2671185682,0,0.0925256674,0.2613818457,0.0925256674
29586511,0.1784263886,0.305711889,4.0482956879,0.1369880821,0.8630119179,0,0.305711889,0.8630119179
29587811,0.1091626089,0,1.3256673511,0.1625434283,0.8374565717,0.8371663244,0.0545718444,1.6746228962
29590847,0.1075518233,0,1.930513347,0.1625434283,0.8374565717,0.5347433265,0.0419127125,1.3721998982
29591011,0.1220488935,0,1.0184804928,0.1592297526,0.8407702474,0.9907597536,0.0660219224,1.831530001
29592296,0.3709152648,0.9787234043,1.7872689938,0.6343858561,0.3656141439,0.6063655031,0.5995447976,0.971979647
29592768,0.752671446,0.6888888889,1.3371663244,0.3833269633,0.6166730367,0.8314168378,0.7255094695,1.4480898745
29594566,,-0.8,999,1.0802416755,0,0,,0
